id,title,overview,genres_list,keywords_list,popularity,vote_average,vote_count,emo_joy,emo_love,emo_sadness,emo_fear,emo_anger,emo_surprise,emo_disgust,final_emo_joy,final_emo_love,final_emo_sadness,final_emo_fear,final_emo_anger,final_emo_surprise,final_emo_disgust
978,Seven Years in Tibet,"Austrian mountaineer, Heinrich Harrer journeys to the Himalayas without his family to head an expedition in 1939. But when World War II breaks out, the arrogant Harrer falls into Allied forces' hands as a prisoner of war. He escapes with a fellow detainee and makes his way to Llaso, Tibet, where he meets the 14-year-old Dalai Lama, whose friendship ultimately transforms his outlook on life.","['Adventure', 'Drama', 'History']","['buddhism', 'himalaya', 'austria', 'mountains', 'buddhist monk', 'world war ii', 'prisoners of war', 'monsoon', 'tibet', 'dalai lama', 'mountaineer', 'lhasa', 'wedding']",16.92991,7.0,630,0.1460472,0.14439441,0.14298616,0.13816343,0.14117575,0.14142554,0.14580753,0.14604720038034913,0.14439440833346817,0.1429861592356515,0.13816342836131368,0.1411757427103596,0.1414255308680078,0.14580753011085001
44564,The Dilemma,"Longtime friends Ronny and Nick are partners in an auto-design firm. They are hard at work on a presentation for a dream project that would really launch their company. Then Ronny spots Nick's wife out with another man, and in the process of investigating the possible affair, he learns that Nick has a few secrets of his own. As the presentation nears, Ronny agonizes over what might happen if the truth gets out.","['Comedy', 'Drama']","['adultery', 'infidelity', 'secret', 'investigation', 'friendship', 'partner', 'love', 'friends', 'dilemma', 'cheating on partner', 'best friend']",14.780634,5.2,304,0.14502273,0.14412916,0.14071396,0.13805439,0.14159766,0.14236856,0.1481135,0.1450227414826784,0.14412916350942093,0.14071396622273175,0.1380543919528004,0.1415976647256761,0.14236856143334037,0.14811351067335207
3132,Bad Company,"When a Harvard-educated CIA agent is killed during an operation, the secret agency recruits his twin brother.","['Action', 'Adventure', 'Comedy', 'Thriller']","['ambush', 'cia', 'assassin', 'nightclub', 'hustler', 'hidden camera', 'decoy', 'undercover agent', 'twin brother', 'deception', 'betrayal', 'mistaken identity', 'shootout', 'espionage', 'foot chase', 'car chase', 'silencer', 'surveillance', 'agent', 'impersonation', 'langley virginia', 'odd couple']",14.086292,5.4,228,0.14669849,0.14262272,0.14086324,0.13771562,0.14110693,0.14332537,0.14766769,0.146698478855306,0.14262271354923298,0.1408632292700388,0.13771561252209452,0.1411069228420464,0.1433253628518162,0.1476676801094651
8814,Doom,"A team of space marines known as the Rapid Response Tactical Squad, led by Sarge, is sent to a science facility on Mars after somebody reports a security breach. There, they learn that the alert came after a test subject, a mass murderer purposefully injected with alien DNA, broke free and began killing people. Dr. Grimm, who is related to team member Reaper, informs them all that the chromosome can mutate humans into monsters -- and is highly infectious.","['Adventure', 'Action', 'Horror']","['teleportation', 'based on video game', 'severed ear', 'future war', 'wisecrack humor', 'commando mission']",29.261348,5.0,609,0.14535101,0.14150625,0.13938308,0.1403715,0.14049211,0.14274429,0.1501518,0.14535100108306104,0.1415062483471819,0.13938307139055112,0.14037149517067543,0.14049210516398675,0.14274428146730594,0.1501517973772378
8427,I Spy,"When the Switchblade, the most sophisticated prototype stealth fighter created yet, is stolen from the U.S. government, one of the United States' top spies, Alex Scott, is called to action. What he doesn't expect is to get teamed up with a cocky civilian, World Class Boxing Champion Kelly Robinson, on a dangerous top secret espionage mission. Their assignment: using equal parts skill and humor, catch Arnold Gundars, one of the world's most successful arms dealers.","['Action', 'Adventure', 'Comedy', 'Thriller']","['budapest', 'kidnapping', 'boxer', 'secret agent', 'liberation of hostage', 'hostage-taking', 'woman director']",13.267631,5.2,269,0.1465088,0.14312387,0.14134826,0.1386198,0.13995303,0.14343157,0.14701469,0.14650879582004553,0.14312386299485172,0.14134825555461264,0.1386197933760316,0.13995303005050078,0.14343157196891945,0.14701469023503824
52520,Underworld: Awakening,"After being held in a coma-like state for fifteen years, vampire Selene learns that she has a fourteen-year-old vampire/Lycan hybrid daughter named Nissa, and when she finds her, they must stop BioCom from creating super Lycans that will kill them all.","['Fantasy', 'Action', 'Horror']","['vampire', 'daughter', 'hybrid', 'child vampire', 'werewolf', 'imax', 'lab experiment', 'werewolf child', 'fang vamp']",58.401204,6.1,1862,0.14673477,0.14125374,0.14104499,0.13766116,0.14056762,0.14406958,0.14866816,0.14673477192618292,0.1412537374905685,0.1410449871265145,0.1376611569872326,0.14056761353362182,0.14406958007708817,0.14866815285879145
80585,Rock of Ages,"A small town girl and a city boy meet on the Sunset Strip, while pursuing their Hollywood dreams.","['Comedy', 'Drama', 'Music', 'Romance']","['musical', 'rocker', 'teenager', 'young love', 'rock sta']",23.515938,6.0,385,0.1440801,0.1448888,0.14053886,0.13979091,0.14039023,0.14149565,0.14881548,0.14408009814977352,0.14488879904482366,0.14053885219875417,0.1397909033360808,0.14039022802143608,0.1414956408293354,0.14881547841979625
10592,Hart's War,"Fourth-generation Army Col. William McNamara is imprisoned in a brutal German POW camp. Still, as the senior-ranking American officer, he commands his fellow inmates, keeping a sense of honor alive in a place where honor is easy to destroy, all under the dangerous eye of the Luftwafe vetran Col. Wilhelm Visser. Never giving up the fight to win the war, McNamara is silently planning, waiting for his moment to strike back at the enemy. A murder in the camp gives him the chance to set a risky plan in motion. With a court martial to keep Visser and the Germans distracted, McNamara orchestrates a cunning scheme to escape and destroy a nearby munitions plant, enlisting the unwitting help of young Lt. Tommy Hart. Together with his men, McNamara uses a hero's resolve to carry out his mission, ultimately forced to weigh the value of his life against the good of his country.","['Drama', 'War']","['black people', 'world war ii', 'prisoners of war', 'u.s. army', 'war', 'escape', 'tribunal', 'trial', 'soldier', 'military tribunal', 'xenophobia']",14.244518,5.9,241,0.14676195,0.14340535,0.14103276,0.13762866,0.14095975,0.14405997,0.14615156,0.146761953830719,0.14340534806251526,0.14103275537490845,0.13762865960597992,0.1409597545862198,0.14405997097492218,0.1461515575647354
49021,Killer Elite,"Based on a shocking true story, Killer Elite pits two of the world’s most elite operatives—Danny, an ex-special ops agent and Hunter, his longtime mentor—against the cunning leader of a secret military society. Covering the globe from Australia to Paris, London and the Middle East, Danny and Hunter are plunged into a highly dangerous game of cat and mouse—where the predators become the prey.","['Action', 'Adventure', 'Thriller']",['rescue'],29.501489,6.1,695,0.14656089,0.14377664,0.13970646,0.13897428,0.14042541,0.14317124,0.1473851,0.14656088809487558,0.1437766360111047,0.13970645845811194,0.13897427502351178,0.1404254096619663,0.14317123165216353,0.14738510109826622
11535,Rollerball,"From the director of Die Hard comes this high-octane thriller that roars along at a breakneck pace (Los Angeles Times)! Starring Chris Klein (American Pie), Jean Reno (Ronin), LL Cool J (Charlie's Angels) and Rebecca Romijn-Stamos (X-Men), Rollerball goes full-throttle with excitement from its death-defying opening until its explosive end! Jonathan Cross (Klein) is the newest recruit in the most extreme sport of all time where his fast moves and killer looks make him an instant superstar. But Cross life in the fast lane collides with reality when he learns that the league's owner (Reno) is orchestrating serious on-court accidents to boost ratings. Now Cross plans to take down the owner and his ruthless sport before the game puts an end to him!","['Action', 'Science Fiction', 'Thriller']","['manager', 'arena', 'dystopia', 'wrestling', 'sport', 'roller-skating', 'motorcycle racing', 'rollerskating', 'future sport']",9.306253,3.4,106,0.14576104,0.14293551,0.14177938,0.13966246,0.14200166,0.1409135,0.14694649,0.14576103631730214,0.1429355080603581,0.14177937171849436,0.13966245324928522,0.14200165233008627,0.14091349508254997,0.1469464832419239
10550,Ballistic: Ecks vs. Sever,"Jonathan Ecks, an FBI agent, realizes that he must join with his lifelong enemy, Agent Sever, a rogue DIA agent with whom he is in mortal combat, in order to defeat a common enemy. That enemy has developed a ""micro-device"" that can be injected into victims in order to kill them at will.","['Action', 'Adventure', 'Thriller']","['loss of family', 'enemy', 'adversary', 'agent']",8.37378,4.3,97,0.14727937,0.14238262,0.14021632,0.13754374,0.14015928,0.14283572,0.14958297,0.1472793646562194,0.14238261964347035,0.14021631866371156,0.1375437358387748,0.1401592770195115,0.14283571924513996,0.14958296493317239
11258,Hard Rain,"Get swept up in the action as an armored car driver (Christian Slater) tries to elude a gang of thieves (led by Morgan Freeman) while a flood ravages the countryside. Hard Rain is ""a wild, thrilling, chilling action ride"" filled with close calls, uncertain loyalties and heart-stopping heroics.",['Thriller'],"['sheriff', 'rain', 'evacuation', 'armored car', 'crook', 'hoodlum']",10.930537,5.5,179,0.1442484,0.14341292,0.14168465,0.13908747,0.14084654,0.14275253,0.1479675,0.14424839615821838,0.14341291785240173,0.1416846513748169,0.1390874683856964,0.14084653556346893,0.1427525281906128,0.14796750247478485
12610,Osmosis Jones,"A policeman white blood cell, with the help of a cold pill, must stop a deadly virus from destroying the human they live in, Frank.","['Adventure', 'Animation', 'Action', 'Comedy', 'Family']","['cold', 'flu', 'lethal virus', 'construction worker']",10.54544,5.9,228,0.14498594,0.1444588,0.13994122,0.13862132,0.14084092,0.14301592,0.1481359,0.1449859418722102,0.14445879840167167,0.13994121342985014,0.13862131329445077,0.1408409157270057,0.14301591898477198,0.14813589829003965
59981,Legends of Oz: Dorothy's Return,"Dorothy wakes up in post-tornado Kansas, only to be whisked back to Oz to try to save her old friends the Scarecrow, the Lion, the Tin Man and Glinda from a devious new villain, the Jester. Wiser the owl, Marshal Mallow, China Princess and Tugg the tugboat join Dorothy on her latest magical journey through the colorful landscape of Oz to restore order and happiness to Emerald City.","['Animation', 'Music', 'Family']",[],6.682006,5.9,43,0.14609924,0.14239404,0.14235142,0.13867149,0.1403689,0.14451592,0.14559904,0.14609923523368734,0.14239403181093838,0.14235141449119407,0.13867148343707672,0.14036888955924245,0.14451591239822176,0.14559903306963942
201088,Blackhat,A man is released from prison to help American and Chinese authorities pursue a mysterious cyber criminal. The dangerous search leads them from Chicago to Hong Kong.,"['Crime', 'Drama', 'Mystery']","['terrorist', 'technology', 'anti hero', 'hacker', 'computer virus', 'national security agency (nsa)', 'race against time', 'computer', 'malaysia', 'nuclear power plant', 'suspense', 'betrayal', 'conspiracy', 'on the run', 'fugitive', 'shootout', 'hacking', 'terrorism', 'cat and mouse', 'one against many', 'computer hacker', 'no opening credits', 'terrorist plot', 'stock exchange', 'cybercrime', 'cyber terrorism', 'chinese military', 'cyber terrorist', 'cyber thriller']",46.832372,5.1,826,0.1458738,0.14330246,0.14014317,0.13997285,0.13957636,0.14256881,0.14856252,0.14587380426746024,0.14330245981521786,0.14014317512938904,0.1399728548518674,0.13957636474300517,0.14256881602313565,0.14856252516992463
5137,Sky Captain and the World of Tomorrow,"When gigantic robots attack New York City, ""Sky Captain"" uses his private air force to fight them off. His ex-girlfriend, reporter Polly Perkins, has been investigating the recent disappearance of prominent scientists. Suspecting a link between the global robot attacks and missing men, Sky Captain and Polly decide to work together. They fly to the Himalayas in pursuit of the mysterious Dr. Totenkopf, the mastermind behind the robots.","['Mystery', 'Action', 'Thriller', 'Science Fiction', 'Adventure']","['london england', 'himalaya', 'journalist', 'killer robot', 'computer war', 'robot']",24.664776,5.7,439,0.14637649,0.14319769,0.14064364,0.1387855,0.14012063,0.14286165,0.14801437,0.14637649713649586,0.14319769188155346,0.1406436476399145,0.1387855025582985,0.14012063175979098,0.14286165578044902,0.1480143732434976
3093,Basic Instinct 2,"Novelist Catherine Tramell is once again in trouble with the law, and Scotland Yard appoints psychiatrist Dr. Michael Glass to evaluate her. Though, like Detective Nick Curran before him, Glass is entranced by Tramell and lured into a seductive game.","['Crime', 'Mystery', 'Thriller']","['male nudity', 'sex', 'legs', 'soho london', 'playing god', 'jacuzzi']",13.483387,4.6,180,0.14565706,0.14477983,0.14124006,0.13957293,0.13852611,0.14381108,0.14641292,0.14565706253051758,0.14477983117103577,0.14124006032943726,0.13957293331623077,0.13852611184120178,0.14381107687950134,0.1464129239320755
107846,Escape Plan,"Ray Breslin is the world's foremost authority on structural security. After analyzing every high security prison and learning a vast array of survival skills so he can design escape-proof prisons, his skills are put to the test. He's framed and incarcerated in a master prison he designed himself. He needs to escape and find the person who put him behind bars.","['Action', 'Thriller']","['prison', 'muslim', 'ship', 'mystery', 'science fiction', 'escape', 'crime', 'prison escape', 'cia agent']",44.478043,6.7,1659,0.14538118,0.14206341,0.1412125,0.13837405,0.1398433,0.14422745,0.14889812,0.14538118243217468,0.14206340909004211,0.14121249318122864,0.13837404549121857,0.13984329998493195,0.14422744512557983,0.14889812469482422
188207,The Legend of Hercules,"In Ancient Greece 1200 B.C., a queen succumbs to the lust of Zeus to bear a son promised to overthrow the tyrannical rule of the king and restore peace to a land in hardship. But this prince, Hercules, knows nothing of his real identity or his destiny. He desires only one thing: the love of Hebe, Princess of Crete, who has been promised to his own brother. When Hercules learns of his greater purpose, he must choose: to flee with his true love or to fulfill his destiny and become the true hero of his time. The story behind one of the greatest myths is revealed in this action-packed epic - a tale of love, sacrifice and the strength of the human spirit.","['Action', 'Adventure']","['mythology', 'zeus', 'ancient greece', 'demigod', 'city of argos', 'mistaken parentage']",25.020428,4.4,533,0.14565967,0.14374691,0.14048286,0.13696666,0.14181249,0.14443435,0.14689703,0.1456596745747231,0.14374691676339257,0.14048286201008744,0.13696666470070673,0.14181249266304055,0.14443435205323554,0.1468970372348141
4614,The Sum of All Fears,"When the president of Russia suddenly dies, a man whose politics are virtually unknown succeeds him. The change in political leaders sparks paranoia among American CIA officials, so CIA director Bill Cabot recruits a young analyst to supply insight and advice on the situation. Then the unthinkable happens: a nuclear bomb explodes in a U.S. city, and America is quick to blame the Russians.","['Thriller', 'Action', 'Drama']","['cia', 'terrorist', 'atomic bomb', 'cold war', 'nuclear explosion', 'jack ryan']",22.392544,5.9,437,0.14601108,0.14301394,0.143036,0.13951539,0.14062871,0.14260976,0.14518513,0.14601108431816104,0.1430139392614365,0.14303599298000338,0.13951538503170016,0.1406287103891373,0.14260976016521457,0.14518512785434726
24021,The Twilight Saga: Eclipse,"Bella once again finds herself surrounded by danger as Seattle is ravaged by a string of mysterious killings and a malicious vampire continues her quest for revenge. In the midst of it all, she is forced to choose between her love for Edward and her friendship with Jacob, knowing that her decision has the potential to ignite the ageless struggle between vampire and werewolf. With her graduation quickly approaching, Bella is confronted with the most important decision of her life.","['Adventure', 'Fantasy', 'Drama', 'Romance']","['vampire', 'graduation', 'bite', 'immortality', 'werewolf', 'fang vamp']",107.069763,5.8,2301,0.14575784,0.14457251,0.14025296,0.13742597,0.14081696,0.14406863,0.14710508,0.14575784559955504,0.14457251777824093,0.1402529689782695,0.13742598015484125,0.14081696305350794,0.14406863498994565,0.1471050894456397
11371,The Score,An aging thief hopes to retire and live off his ill-gotten wealth when a young kid convinces him into doing one last heist.,"['Action', 'Crime', 'Thriller']","['quebec', 'jewel', 'scepter', 'customs house', 'jewelry heist', 'blueprint', 'assumed identity', 'schematic', 'voice over', 'surveillance camera', 'one last job']",22.572323,6.7,423,0.14525326,0.14328283,0.14046603,0.14026943,0.14114547,0.14197096,0.14761202,0.1452532559633255,0.14328283071517944,0.14046603441238403,0.1402694284915924,0.1411454677581787,0.14197096228599548,0.14761202037334442
20352,Despicable Me,"Villainous Gru lives up to his reputation as a despicable, deplorable and downright unlikable guy when he hatches a plan to steal the moon from the sky. But he has a tough time staying on task after three orphans land in his care.","['Animation', 'Family']","['adoptive father', 'orphanage', ""life's dream"", 'rivalry', 'stealing', 'ballet', 'little girl', 'orphan', 'father daughter relationship', 'tomboy', 'mother son relationship', 'intelligent', 'kids', 'evil doctor', 'duringcreditsstinger', 'minions', 'supervillain', '3d', 'despicable', 'cattivissimo']",113.858273,7.1,6478,0.14536195,0.1429248,0.14137873,0.13895984,0.14174412,0.1420746,0.14755599,0.14536194070095002,0.142924796255684,0.1413787263220928,0.13895983579874527,0.14174411768483766,0.1420745956279458,0.14755598760974445
11517,Money Train,"A vengeful New York transit cop decides to steal a trainload of subway fares; his foster brother, a fellow cop, tries to protect him.","['Action', 'Comedy', 'Crime']","['brother brother relationship', 'subway', 'new york city', 'new york subway', 'train robbery']",10.004564,5.4,222,0.14450185,0.14314683,0.1397263,0.1401418,0.14007159,0.14341092,0.14900069,0.14450185431545542,0.14314683208307125,0.13972630023140611,0.14014180422251835,0.1400715899488804,0.1434109253707804,0.1490006938278882
214756,Ted 2,"Newlywed couple Ted and Tami-Lynn want to have a baby, but in order to qualify to be a parent, Ted will have to prove he's a person in a court of law.",['Comedy'],"['sperm bank', 'sequel', 'buddy', 'courthouse', 'teddy bear', 'aftercreditsstinger', 'toy comes to life', 'married']",68.734513,6.2,2463,0.1441831,0.14287552,0.14005837,0.13894823,0.14191735,0.14339659,0.14862081,0.1441831035668583,0.14287552663312933,0.14005837261850754,0.13894823607648124,0.1419173521374867,0.1433965904532847,0.1486208185142523
26428,Agora,"A historical drama set in Roman Egypt, concerning philosopher Hypatia of Alexandria and her relationship with her slave Davus, who is torn between his love for her and the possibility of gaining his freedom by joining the rising tide of Christianity.","['Adventure', 'Drama', 'History']","['christianity', 'philosophy', 'egypt', 'new love', 'war', 'cult', 'historical figure', 'history', 'sword fight', 'ancient world', 'destiny', 'fall in love', 'hypatia', 'misogyny', 'persecution', 'library of alexandria', 'political unrest', 'impossible love', 'false history', 'power relations', 'unfulfillment', 'master and servant', 'love and romance', 'unfulfilled love']",18.888806,6.9,395,0.14593652,0.14499897,0.13939556,0.14004827,0.1403313,0.14089604,0.14839336,0.14593651673292343,0.14499896548689953,0.13939556271738465,0.14004826337027157,0.14033129602177,0.14089603512144036,0.14839336054931043
9824,Mystery Men,"When Captain Amazing (Kinnear) is kidnapped by Casanova Frankenstein (Rush) a group of superheroes combine together to create a plan. But these aren't normal superheroes. Now, the group who include such heroes as Mr. Furious (Stiller), The Shoveller (Macy) and The Blue Raja (Azaria) must put all the powers together to save everyone they know and love.","['Adventure', 'Fantasy', 'Action', 'Comedy', 'Science Fiction']","['bowling', 'hostage', 'sphinx', 'training', 'insane asylum', 'tools', 'frankenstein', 'casanova', 'superhero', 'based on comic book', 'independent film', 'comedy', 'spoof', 'skull', 'shovel', 'disco', 'superhero spoof', 'invisible man', 'dark horse comics', 'invisibility', 'rajah', 'bowling ball', 'spleen', 'evil genius']",12.948627,5.7,250,0.14621042,0.14161308,0.14138629,0.13924137,0.14060973,0.14397356,0.14696558,0.14621041497274614,0.14161307898740352,0.14138628331741268,0.13924136550364843,0.14060972421452814,0.14397355699578587,0.14696557600847518
48988,Hall Pass,"When best buds Rick and Fred begin to show signs of restlessness at home, their wives take a bold approach to revitalize their marriages: they grant the guys a ""hall pass"", one week of freedom to do whatever they want. At first, it seems like a dream come true, but they quickly discover that their expectations of the single life - and themselves - are completely and hilariously out of sync with reality.",['Comedy'],"['wife husband relationship', 'daydream', 'marriage', 'freedom', 'friends']",27.11589,5.4,611,0.14440389,0.14356685,0.14120543,0.13778631,0.14250633,0.1422486,0.14828262,0.14440388547170502,0.14356684256890884,0.14120542582257312,0.1377863097850588,0.14250632695834853,0.1422485964820207,0.1482826129113849
9008,The Insider,"Tells the true story of a 60 Minutes television series exposé of the tobacco industry, as seen through the eyes of a real tobacco executive, Jeffrey Wigand","['Drama', 'Thriller']","['spy', 'newspaper', 'research', 'interview', 'tobacco', 'insider', 'conspiracy theory', 'reporter', 'whistleblower', 'columbia broadcasting system (cbs)', 'tobacco industry']",26.153669,7.3,481,0.14475502,0.14432509,0.13877809,0.14011176,0.1424039,0.14201215,0.14761396,0.14475502505168394,0.14432509673610616,0.13877809461289928,0.14011176348065624,0.14240390486728863,0.14201215332782727,0.1476139619235385
300673,The Finest Hours,The Coast Guard makes a daring rescue attempt off the coast of Cape Cod after a pair of oil tankers are destroyed during a blizzard in 1952.,"['Action', 'Drama', 'History', 'Thriller']","['coast guard', 'based on true story', 'survival', 'rescue mission', 'storm at sea', 'sinking ship', '1950s', '3d']",28.223664,6.3,588,0.14493547,0.14464697,0.1402482,0.14008063,0.14069918,0.14187022,0.1475194,0.1449354651608786,0.14464696379620054,0.14024818597744787,0.14008062242981062,0.14069916959409895,0.1418702070790406,0.14751938596252287
12113,Body of Lies,"The CIA’s hunt is on for the mastermind of a wave of terrorist attacks. Roger Ferris is the agency’s man on the ground, moving from place to place, scrambling to stay ahead of ever-shifting events. An eye in the sky – a satellite link – watches Ferris.  At the other end of that real-time link is the CIA’s Ed Hoffman, strategizing events from thousands of miles away. And as Ferris nears the target, he discovers trust can be just as dangerous as it is necessary for survival.","['Action', 'Drama', 'Thriller']","['terror', 'falsely accused', 'based on novel', 'dying and death', 'jordan', 'dubai', 'intelligence agency', 'beating']",37.507136,6.5,895,0.14607927,0.1437849,0.14031577,0.13929756,0.14128008,0.14078978,0.14845264,0.14607927203178406,0.14378489553928375,0.14031577110290527,0.13929755985736847,0.14128008484840393,0.14078977704048157,0.14845263957977295
38778,Dinner for Schmucks,"Rising executive Tim Wagner works for a boss who hosts a monthly dinner in which the guest who brings the biggest buffoon gets a career-boost. Tim plans on not attending until he meets Barry, a man who builds dioramas using stuffed mice. Barry's blundering but good intentions send Tim's life into a downward spiral, threatening a major business deal and possibly scuttling Tim's engagement to his fiancee.",['Comedy'],"['mouse', 'idiot', 'mind control', 'taxidermy', 'aftercreditsstinger', 'duringcreditsstinger']",11.023691,5.5,531,0.1454135,0.14346643,0.14075696,0.13949971,0.14182635,0.1422271,0.14680995,0.14541350305080414,0.14346642792224884,0.14075696468353271,0.1394997090101242,0.1418263465166092,0.14222709834575653,0.14680995047092438
72331,Abraham Lincoln: Vampire Hunter,"President Lincoln's mother is killed by a supernatural creature, which fuels his passion to crush vampires and their slave-owning helpers.","['Action', 'Fantasy', 'Horror']","['usa president', 'vampire', 'steam locomotive', 'american civil war', '19th century', 'abraham lincoln', '3d']",38.634767,5.5,1269,0.1462966,0.14412352,0.14058103,0.14045867,0.14056085,0.1422819,0.14569746,0.1462965989278287,0.14412351798459058,0.1405810203888556,0.14045866695976253,0.14056084421750106,0.14228189845613096,0.14569745306533036
1844,Entrapment,"Two thieves, who travel in elegant circles, try to outsmart each other and, in the process, end up falling in love.","['Romance', 'Drama', 'Mystery']","['london england', ""new year's eve"", 'skyscraper', 'burglar', 'distrust', 'undercover', 'blackmail', 'nudity', 'thief', 'heist', 'older man younger woman relationship', 'art thief', 'criminal', 'art theft', 'millennium', 'manhattan, new york city', 'gala', 'kuala lumpur malaysia']",25.877794,6.0,602,0.1455914,0.1438443,0.13958447,0.13830832,0.14224072,0.14129362,0.14913717,0.14559139528261716,0.14384430861241088,0.1395844688949655,0.13830831853014708,0.14224072012663963,0.14129361720820693,0.14913717134501295
846,The X Files,"Mulder and Scully, now taken off the FBI's X Files cases, must find a way to fight the shadowy elements of the government to find out the truth about a conspiracy that might mean the alien colonization of Earth.","['Mystery', 'Science Fiction', 'Thriller']","['bomb', 'helicopter', 'secret', 'obsession', 'extraterrestrial technology', 'fbi', 'space marine', 'mutation', 'secret society', 'secret organization', 'secret lab', 'x-files', 'government']",18.59991,6.6,488,0.14564687,0.14230517,0.13871984,0.14083277,0.1386747,0.14373298,0.15008767,0.145646870136261,0.1423051655292511,0.138719841837883,0.14083276689052582,0.13867470622062683,0.1437329798936844,0.15008766949176788
9703,The Last Legion,"As the Roman empire crumbles, young Romulus Augustus flees the city and embarks on a perilous voyage to Britain to track down a legion of supporters.","['Action', 'Adventure', 'Fantasy', 'War']","['roman empire', 'emperor', 'ancient rome', 'western roman empire', 'ancient world', 'julius caesar']",12.282911,5.0,207,0.14646882,0.1446561,0.14022511,0.1372559,0.14206338,0.14187717,0.14745355,0.14646881164004752,0.14465610036301166,0.1402251061696512,0.13725590092289894,0.1420633729369921,0.14187716803503778,0.147453539932361
857,Saving Private Ryan,"As U.S. troops storm the beaches of Normandy, three brothers lie dead on the battlefield, with a fourth trapped behind enemy lines. Ranger captain John Miller and seven men are tasked with penetrating German-held territory and bringing the boy home.","['Drama', 'History', 'War']","['war crimes', 'self sacrifice', 'war veteran', 'world war ii', 'war ship', 'airplane', 'bravery', 'normandy', 'parachute', 'troops', 'waffen ss', 'omaha beach', 'army', 'cowardice', 'american flag', 'war memorial', 'deserted town', 'military', '1940s']",76.041867,7.9,5048,0.14437166,0.14390652,0.1401649,0.13885586,0.14275244,0.14393163,0.14601703,0.14437165426100332,0.1439065145281996,0.14016489266857826,0.13885585549903348,0.14275243452929157,0.14393162298406295,0.1460170255298309
136797,Need for Speed,"The film revolves around a local street-racer who partners with a rich and arrogant business associate, only to find himself framed by his colleague and sent to prison. After he gets out, he joins a New York-to-Los Angeles race to get revenge. But when the ex-partner learns of the scheme, he puts a massive bounty on the racer's head, forcing him to run a cross-country gauntlet of illegal racers in all manner of supercharged vehicles.","['Action', 'Crime', 'Drama', 'Thriller']","['street race', 'super cars', 'super speed', 'car', 'based on video game', 'duringcreditsstinger', '3d']",54.81489,6.1,1520,0.14576977,0.14333172,0.14052556,0.13890481,0.1418175,0.14248125,0.14716934,0.1457697814302049,0.14333172783248402,0.140525570833336,0.1389048161613114,0.1418175015665964,0.14248125892048744,0.14716934325557993
3981,What Women Want,"Advertising executive Nick Marshall is as cocky as they come, but what happens to a chauvinistic guy when he can suddenly hear what women are thinking? Nick gets passed over for a promotion, but after an accident enables him to hear women's thoughts, he puts his newfound talent to work against Darcy, his new boss, who seems to be infatuated with him.","['Comedy', 'Romance']","['women', 'telepathy', 'supernatural powers', 'advertising executive', 'woman director']",31.39165,6.1,992,0.1452029,0.14266312,0.14192414,0.13857897,0.14191043,0.14197852,0.14774188,0.14520290926703538,0.14266312547514218,0.14192414706719358,0.1385789703899315,0.14191043799848668,0.14197852140601042,0.1477418883962002
425,Ice Age,"With the impending ice age almost upon them, a mismatched trio of prehistoric critters – Manny the woolly mammoth, Diego the saber-toothed tiger and Sid the giant sloth – find an orphaned infant and decide to return it to its human parents. Along the way, the unlikely allies become friends but, when enemies attack, their quest takes on far nobler aims.","['Animation', 'Comedy', 'Family', 'Adventure']","['human evolution', 'parents kids relationship', 'squirrel', 'ice', 'loss of child', 'mammoth', 'sloth', 'dying and death', 'stone age', 'prehistoric', 'saber-toothed tiger', 'cavemen', 'prehistoric creature', 'prehistoric adventure', 'prehistoric times', 'prehistoric man']",99.561972,7.1,3857,0.14657284,0.14289188,0.14205931,0.13951167,0.14030531,0.14141315,0.1472458,0.1465728475622191,0.14289188810860776,0.14205931550441134,0.1395116788003349,0.14030531466917143,0.14141315643230545,0.14724579892295
6171,Dreamcatcher,"Four boyhood pals perform a heroic act and are changed by the powers they gain in return. Years later, on a hunting trip in the Maine woods, they're overtaken by a vicious blizzard that harbors an ominous presence. Challenged to stop an alien force, the friends must first prevent the slaughter of innocent civilians by a military vigilante ... and then overcome a threat to the bond that unites the four of them.","['Drama', 'Horror', 'Science Fiction', 'Thriller']",['religion and supernatural'],26.792794,5.3,567,0.14605346,0.14261147,0.14202915,0.13760379,0.14084923,0.1438092,0.14704366,0.14605346757332882,0.1426114780489051,0.14202915555325615,0.13760379366886,0.14084923687127937,0.14380920361903915,0.1470436646653314
72976,Lincoln,"A revealing drama that focuses on the 16th President's tumultuous final months in office. In a nation divided by war and the strong winds of change, Lincoln pursues a course of action designed to end the war, unite the country and abolish slavery. With the moral courage and fierce determination to succeed, his choices during this critical moment will change the fate of generations to come.","['History', 'Drama']","['usa president', 'speech', 'battlefield', 'family conflict', 'mourning', 'american civil war', 'cultural conflict', 'based on true events', 'battle of gettysburg', 'secession', 'presidential cabinet', 'gettysburg address', 'conflagration', 'ethical dilemma', 'emancipation', 'abraham lincoln']",36.307296,6.7,1429,0.14601706,0.1431173,0.1425212,0.13776751,0.14123055,0.1446751,0.14467132,0.14601705315632882,0.14311728731763568,0.14252119619304554,0.1377675024672969,0.14123054707509813,0.14467509934268447,0.14467131444791043
